127
verde,108818.399
amarelo,109089.283
amarelo,109490.276
verde,109746.288
vermelho,110041.34700000001
verde,110377.36
amarelo,110730.317
amarelo,111130.337
verde,111385.38900000001
vermelho,111657.394
verde,112049.407
amarelo,112337.416
amarelo,112769.396
verde,113066.38100000001
vermelho,113370.44
verde,113753.456
amarelo,114034.414
amarelo,114378.434
verde,114650.497
vermelho,114913.48999999999
verde,115322.512
amarelo,115561.50700000001
amarelo,115986.52
verde,116289.529
vermelho,116537.534
verde,116938.537
amarelo,117217.55500000001
amarelo,117593.56599999999
verde,117866.553
vermelho,118162.542
vermelho,118537.56599999999
verde,118785.60299999999
amarelo,119130.577
amarelo,119545.632
verde,119785.635
vermelho,120146.63299999999
verde,120481.659
amarelo,120753.67
amarelo,121146.63799999999
verde,121401.688
vermelho,121714.703
verde,122090.666
amarelo,122402.665
amarelo,122753.692
verde,123009.71800000001
vermelho,123305.742
verde,123641.75
amarelo,123905.733
amarelo,124242.714
verde,124465.77600000001
vermelho,124745.783
verde,125065.792
amarelo,125297.772
amarelo,125681.81199999999
verde,125961.817
vermelho,126257.82800000001
verde,126569.862
amarelo,126826.808
amarelo,127146.80099999999
verde,127417.862
vermelho,127729.87000000001
verde,128049.881
amarelo,128321.86300000001
amarelo,128633.84700000001
verde,128881.91599999998
vermelho,129154.933
verde,129465.933
amarelo,129745.93999999999
amarelo,130146.91199999998
verde,130401.961
vermelho,130705.96599999999
verde,131017.97899999999
amarelo,131289.986
amarelo,131601.99399999998
verde,131890.976
vermelho,132194.97
verde,132434.02
amarelo,132714.024
amarelo,133034.03499999997
verde,133266.048
vermelho,133531.024
verde,133794.002
amarelo,134107.038
amarelo,134434.08299999998
vermelho,134674.089
verde,135075.041
vermelho,135402.11
verde,135803.06100000002
amarelo,135994.129
azul,136274.135
laranja,136282.139
verde,136626.147
amarelo,136827.123
vermelho,137034.16100000002
amarelo,137387.222
verde,137602.142
azul,137923.12999999998
amarelo,138147.143
verde,138378.197
amarelo,138778.21
azul,139026.218
laranja,139226.223
verde,139682.23599999998
amarelo,139874.24300000002
vermelho,140122.21600000001
verde,140418.223
amarelo,140610.26200000002
azul,140826.234
laranja,140842.261
vermelho,141234.24800000002
amarelo,141418.268
vermelho,141682.302
amarelo,142218.456
verde,142434.82499999998
amarelo,142818.488
verde,143042.487
vermelho,143218.486
amarelo,143594.499
verde,143810.51400000002
amarelo,144138.526
vermelho,144290.506
amarelo,144682.538
verde,144938.52300000002
laranja,145258.532
azul,145266.531
amarelo,145594.539
verde,145826.571
vermelho,146106.556
amarelo,146370.583
verde,146546.573
laranja,146842.59900000002
azul,146850.582
verde,147178.613
amarelo,147314.594
vermelho,147570.617
amarelo,147858.62399999998
verde,148026.617
amarelo,148402.65099999998
verde,148506.653
amarelo,148770.652
vermelho,148986.64299999998
amarelo,149194.672
verde,149362.663
amarelo,149586.66700000002
vermelho,149770.67500000002
amarelo,149994.687
verde,150218.693
amarelo,150418.698
vermelho,150658.69799999997
amarelo,150938.71300000002
verde,150962.706
azul,151258.724
laranja,151266.715
verde,151666.735
amarelo,151906.742
vermelho,152138.748
amarelo,152378.764
verde,152514.759
laranja,152802.762
azul,152811.76400000002
amarelo,153226.789
verde,153306.797
vermelho,153570.8
amarelo,153842.803
verde,153922.8
azul,154290.811
laranja,154298.805
amarelo,154626.835
verde,154738.837
vermelho,154914.83
amarelo,155250.854
vermelho,155490.839
verde,155666.864
azul,156154.864
amarelo,156738.907
verde,156922.89299999998
vermelho,157034.896
laranja,157258.91100000002
azul,157266.896
amarelo,157730.91199999998
verde,157882.923
vermelho,158034.924
amarelo,158290.92
laranja,158778.96000000002
azul,158786.951
amarelo,159202.947
verde,159330.962
vermelho,159514.97699999998
amarelo,159835.054
verde,160075.054
amarelo,160443.0
verde,160803.003
verde,165963.177
amarelo,166075.16100000002
verde,166267.19600000003
amarelo,166379.217
verde,166539.222
amarelo,166643.22
verde,166803.192
amarelo,166915.312
verde,167083.198
amarelo,167163.201
verde,167331.244
amarelo,167443.242
verde,167587.248
amarelo,167699.21
verde,167827.256
amarelo,167955.33800000002
verde,168107.217
amarelo,168219.257
verde,168347.278
amarelo,168475.276
verde,168603.288
amarelo,168739.28900000002
verde,168883.294
amarelo,169011.28499999997
verde,169179.305
amarelo,169299.308
verde,169435.382
amarelo,169595.314
verde,169723.335
amarelo,169875.324
verde,170027.321
amarelo,170171.318
verde,170331.33599999998
amarelo,170483.364
verde,170643.332
amarelo,170763.337
verde,170907.34
amarelo,171059.36
verde,171139.31199999998
verde,171451.39
amarelo,171523.355
verde,171787.399
amarelo,171891.34000000003
verde,172067.399
amarelo,172227.406
vermelho,172491.43000000002
amarelo,172595.42200000002
verde,172899.397
amarelo,172908.421
vermelho,173299.384
amarelo,173307.40399999998
amarelo,173643.435
verde,173747.456
vermelho,174019.464
amarelo,174051.459
verde,174331.475
amarelo,174379.479
vermelho,174715.487
amarelo,174755.483
verde,175067.484
amarelo,175139.488
vermelho,175459.491
amarelo,175499.508
verde,175819.50699999998
amarelo,175859.514
vermelho,176235.496
amarelo,176251.52800000002
verde,176587.53
amarelo,176619.54
vermelho,176931.545
amarelo,176947.537
verde,177291.549
amarelo,177300.518
vermelho,177643.57
amarelo,177683.568
verde,178003.544
amarelo,178051.58
vermelho,178323.525
amarelo,178419.593
verde,178635.592
amarelo,178787.608
vermelho,179027.614
amarelo,179163.572
verde,179339.56800000003
amarelo,179483.558
vermelho,179667.63
amarelo,179811.62800000003
verde,179971.594
amarelo,180131.695
vermelho,180323.652
amarelo,180459.605
verde,180627.703
amarelo,180779.661
vermelho,180971.668
amarelo,181123.72400000002
verde,181299.739
amarelo,181443.72699999998
vermelho,181659.737
amarelo,181779.736
verde,181955.731
amarelo,182099.751
vermelho,182307.759
amarelo,182443.669
verde,182619.775
amarelo,182771.77
vermelho,182931.776
amarelo,183172.673
verde,183283.731
azul,183539.725
laranja,183548.726
amarelo,183995.77
verde,184011.707
vermelho,184315.818
amarelo,184459.812
verde,184627.73
azul,185003.779
laranja,185012.732
verde,185363.801
amarelo,185507.842
vermelho,185723.847
amarelo,185971.818
verde,186051.875
azul,186483.834
laranja,186491.871
amarelo,186891.875
verde,186987.788
vermelho,187299.847
amarelo,187659.873
verde,187668.913
azul,188051.882
laranja,188091.88499999998
verde,188411.922
amarelo,188483.941
vermelho,188787.95400000003
amarelo,189115.915
verde,189355.963
azul,189611.983
laranja,189619.968
amarelo,189979.937
verde,190203.973
amarelo,190564.007
vermelho,190771.989
amarelo,190963.994
verde,191156.006
amarelo,191372.017
vermelho,191652.03
amarelo,191843.992
verde,192084.007
amarelo,192292.032
azul,192604.05800000002
laranja,192611.952
amarelo,192940.072
verde,193132.064
amarelo,193412.08299999998
vermelho,193644.07
amarelo,193884.052
verde,194076.104
laranja,194300.106
azul,194308.017
amarelo,194716.115
verde,194900.113
amarelo,195148.09399999998
vermelho,195220.126
verde,195564.143
amarelo,195612.135
amarelo,195924.113
vermelho,196100.069
amarelo,196316.093
verde,196484.15
amarelo,196708.133
vermelho,196948.178
amarelo,197100.225
verde,197396.131
amarelo,197580.187
vermelho,197772.21
amarelo,197956.143
verde,198140.149
amarelo,198380.22100000002
laranja,198596.21899999998
azul,198620.216
amarelo,199012.213
verde,199212.237
vermelho,199564.25699999998
amarelo,199700.24599999998
azul,200084.245
laranja,200100.273
amarelo,200476.27800000002
verde,200604.267
vermelho,200908.30500000002
amarelo,201108.264
verde,201364.29799999998
azul,201612.30599999998
laranja,201620.31300000002
amarelo,201940.34199999998
verde,202060.24300000002
vermelho,202364.32400000002
amarelo,202524.321
verde,202780.328
amarelo,203300.323
laranja,203852.404
verde,204372.413
amarelo,204396.34699999998
vermelho,204620.387
amarelo,204652.33000000002
verde,205012.407
amarelo,205148.395
azul,205356.406
amarelo,205604.41700000002
verde,205852.444
vermelho,206092.455
amarelo,206180.454
verde,206468.43899999998
amarelo,206756.464
azul,206924.452
amarelo,207276.49500000002
verde,207596.479
vermelho,207932.426
amarelo,208196.518
verde,208388.50400000002
amarelo,208612.499
vermelho,208812.53
amarelo,209028.522
verde,209172.481
amarelo,209420.521
vermelho,209588.531
amarelo,209804.478
verde,209948.483
amarelo,210156.543
vermelho,210324.54799999998
amarelo,210540.557
verde,210692.56
amarelo,210876.57100000003
vermelho,211084.595
amarelo,211220.566
verde,211412.578
amarelo,211588.595
vermelho,211780.595
amarelo,211932.596
verde,212116.547
amarelo,212284.596
vermelho,212492.617
amarelo,212676.624
verde,212868.63700000002
azul,213092.65099999998
laranja,213100.576
verde,213509.64500000002
amarelo,213540.65600000002
vermelho,213916.67899999997
verde,214324.7
amarelo,214388.671
vermelho,214788.694
laranja,214812.7
amarelo,215212.712
verde,215324.70799999998
vermelho,215612.712
amarelo,215732.71500000003
verde,216116.753
amarelo,216180.72100000002
laranja,216524.743
azul,216532.726
amarelo,216852.765
verde,216964.752
vermelho,217284.778
amarelo,217300.749
verde,217588.771
amarelo,217700.773
verde,217956.783
amarelo,218116.76
vermelho,218236.786
laranja,218660.80299999999
azul,218676.806
